Summary;Error Type;Error Scope;Comment;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Classification;Reason;Presentation mode;Narrator POV;words
"Cassandra, gifted with prophetic visions, sees all possible futures when making decisions. She knows people will call her names like """"opportunist"""" and """"whore"""", but she wants more from life than a traditional fate. Cassandra asks Apollo for the gift of prophecy, knowing it may be selfish, but convinced he will leave her someday. In her visions, she sees a happy beginning with Apollo, their son's birth, and a darkening future as Paris arrives, leading to war, death, and destruction. She witnesses the fall of Troy, her sons' deaths, and her own brutal end at the hands of King Agamemnon after being claimed as a slave. Seeing the world's demise, including Apollo's rage and eventual death, Cassandra decides to change the course of events by hurting Apollo so badly that he will never forgive her, leading him to curse her in return. In the end, Apollo watches Cassandra die, feeling sad and hollow, with the truth dying with her, but promising to avenge her death.""";Generic character death;Summary;;unspecified;;0;0;0;1;everyone;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;indirect thought;third;1264
Achilles, grief-stricken over his lost love Patroclus, finds comfort with Philomela's family, who welcomes him warmly. However, when Patroclus finally arrives at the river after a long delay due to improper burial, Achilles is overjoyed and reunites with him passionately. Philomela is relieved to see her son whole again but notes his changed appearance and demeanor, including rough hands that have seen battle. She acknowledges Patroclus's relationship with Achilles and encourages them to be together, recognizing their deep connection as soulmates. With her family reunited and complete, Philomela feels a sense of happiness and contentment.;False negative;Question Answering;All events happen in the afterlife, so it is implied that all characters died;unspecified;;0;0;0;1;Philomena's mother;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;indirect thought;third;4350
Achilles, grief-stricken over his lost love Patroclus, finds comfort with Philomela's family, who welcomes him warmly. However, when Patroclus finally arrives at the river after a long delay due to improper burial, Achilles is overjoyed and reunites with him passionately. Philomela is relieved to see her son whole again but notes his changed appearance and demeanor, including rough hands that have seen battle. She acknowledges Patroclus's relationship with Achilles and encourages them to be together, recognizing their deep connection as soulmates. With her family reunited and complete, Philomela feels a sense of happiness and contentment.;False negative;Question Answering;All events happen in the afterlife, so it is implied that all characters died;implied/unspecified;;0;0;1;0;Kallias;;0;0;1;0;Philomena's father;;0;0;1;0;Incorrect;All three elements have FP or FN.;indirect thought;third;4350
Achilles, grief-stricken over his lost love Patroclus, finds comfort with Philomela's family, who welcomes him warmly. However, when Patroclus finally arrives at the river after a long delay due to improper burial, Achilles is overjoyed and reunites with him passionately. Philomela is relieved to see her son whole again but notes his changed appearance and demeanor, including rough hands that have seen battle. She acknowledges Patroclus's relationship with Achilles and encourages them to be together, recognizing their deep connection as soulmates. With her family reunited and complete, Philomela feels a sense of happiness and contentment.;Generic character death;Summary;;war;;0;0;1;0;many young souls;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;indirect thought;third;4350
Achilles, grief-stricken over his lost love Patroclus, finds comfort with Philomela's family, who welcomes him warmly. However, when Patroclus finally arrives at the river after a long delay due to improper burial, Achilles is overjoyed and reunites with him passionately. Philomela is relieved to see her son whole again but notes his changed appearance and demeanor, including rough hands that have seen battle. She acknowledges Patroclus's relationship with Achilles and encourages them to be together, recognizing their deep connection as soulmates. With her family reunited and complete, Philomela feels a sense of happiness and contentment.;Generic character death;Summary;;unspecified;;0;0;0;1;a boy;;0;0;1;0;Patroclus;;0;0;1;0;Incorrect;Errors but no TPs.;indirect speech;third;4350
Achilles, grief-stricken over his lost love Patroclus, finds comfort with Philomela's family, who welcomes him warmly. However, when Patroclus finally arrives at the river after a long delay due to improper burial, Achilles is overjoyed and reunites with him passionately. Philomela is relieved to see her son whole again but notes his changed appearance and demeanor, including rough hands that have seen battle. She acknowledges Patroclus's relationship with Achilles and encourages them to be together, recognizing their deep connection as soulmates. With her family reunited and complete, Philomela feels a sense of happiness and contentment.;False negative;Question Answering;All events happen in the afterlife, so it is implied that all characters died;stabbing;;0;0;1;0;Patroclus;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;indirect speech;third;4350
Achilles, grief-stricken over his lost love Patroclus, finds comfort with Philomela's family, who welcomes him warmly. However, when Patroclus finally arrives at the river after a long delay due to improper burial, Achilles is overjoyed and reunites with him passionately. Philomela is relieved to see her son whole again but notes his changed appearance and demeanor, including rough hands that have seen battle. She acknowledges Patroclus's relationship with Achilles and encourages them to be together, recognizing their deep connection as soulmates. With her family reunited and complete, Philomela feels a sense of happiness and contentment.;False negative;Question Answering;All events happen in the afterlife, so it is implied that all characters died;unspecified;;0;0;0;1;---;;0;0;0;1;Patroclus;;0;0;1;0;Incorrect;Errors but no TPs.;indirect thought;third;4350
Achilles, grief-stricken over his lost love Patroclus, finds comfort with Philomela's family, who welcomes him warmly. However, when Patroclus finally arrives at the river after a long delay due to improper burial, Achilles is overjoyed and reunites with him passionately. Philomela is relieved to see her son whole again but notes his changed appearance and demeanor, including rough hands that have seen battle. She acknowledges Patroclus's relationship with Achilles and encourages them to be together, recognizing their deep connection as soulmates. With her family reunited and complete, Philomela feels a sense of happiness and contentment.;False negative;Question Answering;All events happen in the afterlife, so it is implied that all characters died;implied/unspecified;;0;0;1;0;Philomena's father, Menoiteus;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;indirect thought;third;4350
The narrator spends the morning foraging for ingredients, flaying and cleaning a rabbit, collecting honeycombs from a beehive, and gathering ripe figs from a tree. They then return home to prepare a meal, using the gathered ingredients to make a bread infused with honey and figs, and roasting the rabbit with herbs. The narrator's family, including their sons Chrysaor and Pegasus, and their guest Briseis, gather to eat the prepared meal together.;Generic character death;Summary;;being eaten;;0;0;1;0;a man;;0;0;1;0;Medusa's sisters;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;7247
The narrator spends the morning foraging for ingredients, flaying and cleaning a rabbit, collecting honeycombs from a beehive, and gathering ripe figs from a tree. They then return home to prepare a meal, using the gathered ingredients to make a bread infused with honey and figs, and roasting the rabbit with herbs. The narrator's family, including their sons Chrysaor and Pegasus, and their guest Briseis, gather to eat the prepared meal together.;Generic character death;Summary;;slashing throat;;0;0;1;0;a faun;;0;0;1;0;Medusa;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;7247
The narrator spends the morning foraging for ingredients, flaying and cleaning a rabbit, collecting honeycombs from a beehive, and gathering ripe figs from a tree. They then return home to prepare a meal, using the gathered ingredients to make a bread infused with honey and figs, and roasting the rabbit with herbs. The narrator's family, including their sons Chrysaor and Pegasus, and their guest Briseis, gather to eat the prepared meal together.;Generic character death;Summary;;snake bite;;0;0;1;0;unnamed heroes;;0;0;1;0;Medusa('s snakes);;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;7247
The narrator spends the morning foraging for ingredients, flaying and cleaning a rabbit, collecting honeycombs from a beehive, and gathering ripe figs from a tree. They then return home to prepare a meal, using the gathered ingredients to make a bread infused with honey and figs, and roasting the rabbit with herbs. The narrator's family, including their sons Chrysaor and Pegasus, and their guest Briseis, gather to eat the prepared meal together.;Generic character death;Summary;;snake bite;;0;0;1;0;a farmer;;0;0;1;0;Medusa('s snakes);;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;7247
