work_id;Error Type;Error Scope;Title;Presentation_Mode;Narrator_POV;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;summary_P;Classification;Reason;words
24160720;FNmin;SUM;She Sees It All ;indirect thought;third;mortals;;0;0;1;0;Apollo;;0;0;1;0;natural desaster;;0;0;1;0;Cassandra, when making her decision, sees all possible futures, hearing labels like opportunist, liar, and selfish, as she weighs her desire for more than a traditional life. She envisions happiness with Apollo, their children, and a perfect son, but foresaw darkness: Paris's arrival, war, her sons dying, and her daughter being assaulted by Ajax in Athena's temple. Despite her grief and pregnancy, she tries to protect her family but ultimately sees Troy's fall, her own death, and the world's end with Apollo's rage. Knowing the futility of changing fate, she decides to hurt Apollo irrevocably, leading to his curse and her death, while he later feels hollow and seeks revenge.;Incorrect;All three elements have FP or FN.;1264
24160720;FNmin;SUM;She Sees It All ;indirect thought;third;mortals;;0;0;1;0;Apollo;;0;0;1;0;monsters;;0;0;1;0;Cassandra, when making her decision, sees all possible futures, hearing labels like opportunist, liar, and selfish, as she weighs her desire for more than a traditional life. She envisions happiness with Apollo, their children, and a perfect son, but foresaw darkness: Paris's arrival, war, her sons dying, and her daughter being assaulted by Ajax in Athena's temple. Despite her grief and pregnancy, she tries to protect her family but ultimately sees Troy's fall, her own death, and the world's end with Apollo's rage. Knowing the futility of changing fate, she decides to hurt Apollo irrevocably, leading to his curse and her death, while he later feels hollow and seeks revenge.;Incorrect;All three elements have FP or FN.;1264
24160720;FNmin;SUM;She Sees It All ;indirect thought;third;mortals;;0;0;1;0;Apollo;;0;0;1;0;plague;;0;0;1;0;Cassandra, when making her decision, sees all possible futures, hearing labels like opportunist, liar, and selfish, as she weighs her desire for more than a traditional life. She envisions happiness with Apollo, their children, and a perfect son, but foresaw darkness: Paris's arrival, war, her sons dying, and her daughter being assaulted by Ajax in Athena's temple. Despite her grief and pregnancy, she tries to protect her family but ultimately sees Troy's fall, her own death, and the world's end with Apollo's rage. Knowing the futility of changing fate, she decides to hurt Apollo irrevocably, leading to his curse and her death, while he later feels hollow and seeks revenge.;Incorrect;All three elements have FP or FN.;1264
24160720;FPFNmin;SUM;She Sees It All ;indirect thought;third;Cassandra's son;sons;0;1;1;0;---;;0;0;0;1;war;war;1;0;0;0;Cassandra, when making her decision, sees all possible futures, hearing labels like opportunist, liar, and selfish, as she weighs her desire for more than a traditional life. She envisions happiness with Apollo, their children, and a perfect son, but foresaw darkness: Paris's arrival, war, her sons dying, and her daughter being assaulted by Ajax in Athena's temple. Despite her grief and pregnancy, she tries to protect her family but ultimately sees Troy's fall, her own death, and the world's end with Apollo's rage. Knowing the futility of changing fate, she decides to hurt Apollo irrevocably, leading to his curse and her death, while he later feels hollow and seeks revenge.;Partially Correct;Errors in: Victim (FP or FN) with at least one TP;1264
24160720;FNmaj;SUM;She Sees It All ;indirect thought;third;Apollo;;0;0;1;0;---;;0;0;0;1;unspecified;;0;0;0;1;Cassandra, when making her decision, sees all possible futures, hearing labels like opportunist, liar, and selfish, as she weighs her desire for more than a traditional life. She envisions happiness with Apollo, their children, and a perfect son, but foresaw darkness: Paris's arrival, war, her sons dying, and her daughter being assaulted by Ajax in Athena's temple. Despite her grief and pregnancy, she tries to protect her family but ultimately sees Troy's fall, her own death, and the world's end with Apollo's rage. Knowing the futility of changing fate, she decides to hurt Apollo irrevocably, leading to his curse and her death, while he later feels hollow and seeks revenge.;Incorrect;Errors but no TPs.;1264
24160720;FPmaj;SUM;She Sees It All ;indirect thought;third;Cassandra;Cassandra;1;0;0;0;---;Apollo;0;1;0;0;unspecified;rage;0;1;0;0;Cassandra, when making her decision, sees all possible futures, hearing labels like opportunist, liar, and selfish, as she weighs her desire for more than a traditional life. She envisions happiness with Apollo, their children, and a perfect son, but foresaw darkness: Paris's arrival, war, her sons dying, and her daughter being assaulted by Ajax in Athena's temple. Despite her grief and pregnancy, she tries to protect her family but ultimately sees Troy's fall, her own death, and the world's end with Apollo's rage. Knowing the futility of changing fate, she decides to hurt Apollo irrevocably, leading to his curse and her death, while he later feels hollow and seeks revenge.;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;1264
24160720;FNmin;SUM;She Sees It All ;indirect thought;third;everyone;;0;0;1;0;---;;0;0;0;1;unspecified;;0;0;0;1;Cassandra, when making her decision, sees all possible futures, hearing labels like opportunist, liar, and selfish, as she weighs her desire for more than a traditional life. She envisions happiness with Apollo, their children, and a perfect son, but foresaw darkness: Paris's arrival, war, her sons dying, and her daughter being assaulted by Ajax in Athena's temple. Despite her grief and pregnancy, she tries to protect her family but ultimately sees Troy's fall, her own death, and the world's end with Apollo's rage. Knowing the futility of changing fate, she decides to hurt Apollo irrevocably, leading to his curse and her death, while he later feels hollow and seeks revenge.;Incorrect;Errors but no TPs.;1264
24160720;FPmin;SUM;She Sees It All ;indirect thought;third;Cassandra's daughter;daughter;1;0;0;0;---;Ajax;0;1;0;0;unspecified;assault;0;1;0;0;Cassandra, when making her decision, sees all possible futures, hearing labels like opportunist, liar, and selfish, as she weighs her desire for more than a traditional life. She envisions happiness with Apollo, their children, and a perfect son, but foresaw darkness: Paris's arrival, war, her sons dying, and her daughter being assaulted by Ajax in Athena's temple. Despite her grief and pregnancy, she tries to protect her family but ultimately sees Troy's fall, her own death, and the world's end with Apollo's rage. Knowing the futility of changing fate, she decides to hurt Apollo irrevocably, leading to his curse and her death, while he later feels hollow and seeks revenge.;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;1264
24350869;FNmin;SUM;Mela;indirect thought;third;many young souls;;0;0;1;0;---;;0;0;0;1;war;;0;0;1;0;Philomela, a devoted mother, waits anxiously for her son Patroclus to arrive in the afterlife, while Achilles, grief-stricken and guilt-ridden, keeps vigil. After a long time, Patroclus finally appears, and he reunites emotionally with both his mother and Achilles, his soulmate. Philomela reflects on her son's growth and the hardships he faced, while also acknowledging the deep bond between Patroclus and Achilles. The story concludes with the family reunited and at peace, emphasizing themes of love, longing, and the enduring connection between a mother and her child, as well as between soulmates.;Incorrect;Errors but no TPs.;4350
24350869;FNmin;SUM;Mela;indirect thought;third;Philomena's father, Menoiteus;;0;0;1;0;---;;0;0;0;1;implied/unspecified;;0;0;1;0;Philomela, a devoted mother, waits anxiously for her son Patroclus to arrive in the afterlife, while Achilles, grief-stricken and guilt-ridden, keeps vigil. After a long time, Patroclus finally appears, and he reunites emotionally with both his mother and Achilles, his soulmate. Philomela reflects on her son's growth and the hardships he faced, while also acknowledging the deep bond between Patroclus and Achilles. The story concludes with the family reunited and at peace, emphasizing themes of love, longing, and the enduring connection between a mother and her child, as well as between soulmates.;Incorrect;Errors but no TPs.;4350
24350869;FNmin;SUM;Mela;indirect speech;third;a boy;;0;0;1;0;Patroclus;;0;0;1;0;unspecified;;0;0;0;1;Philomela, a devoted mother, waits anxiously for her son Patroclus to arrive in the afterlife, while Achilles, grief-stricken and guilt-ridden, keeps vigil. After a long time, Patroclus finally appears, and he reunites emotionally with both his mother and Achilles, his soulmate. Philomela reflects on her son's growth and the hardships he faced, while also acknowledging the deep bond between Patroclus and Achilles. The story concludes with the family reunited and at peace, emphasizing themes of love, longing, and the enduring connection between a mother and her child, as well as between soulmates.;Incorrect;Errors but no TPs.;4350
24350869;FNmin;KE;Mela;indirect speech;third;Patroclus;;0;0;1;0;---;;0;0;0;1;unspecified;;0;0;0;1;Philomela, a devoted mother, waits anxiously for her son Patroclus to arrive in the afterlife, while Achilles, grief-stricken and guilt-ridden, keeps vigil. After a long time, Patroclus finally appears, and he reunites emotionally with both his mother and Achilles, his soulmate. Philomela reflects on her son's growth and the hardships he faced, while also acknowledging the deep bond between Patroclus and Achilles. The story concludes with the family reunited and at peace, emphasizing themes of love, longing, and the enduring connection between a mother and her child, as well as between soulmates.;Incorrect;Errors but no TPs.;4350
24350869;FNmin;SUM;Mela;indirect thought;third;---;;0;0;0;1;Patroclus;;0;0;1;0;unspecified;;0;0;0;1;Philomela, a devoted mother, waits anxiously for her son Patroclus to arrive in the afterlife, while Achilles, grief-stricken and guilt-ridden, keeps vigil. After a long time, Patroclus finally appears, and he reunites emotionally with both his mother and Achilles, his soulmate. Philomela reflects on her son's growth and the hardships he faced, while also acknowledging the deep bond between Patroclus and Achilles. The story concludes with the family reunited and at peace, emphasizing themes of love, longing, and the enduring connection between a mother and her child, as well as between soulmates.;Incorrect;Errors but no TPs.;4350
